npsn,nama_sekolah,provinsi,kabupaten_kota,kecamatan,kelurahan,alamat
20607836,SMKN 1 KOTA TANGERANG SELATAN,Banten,Kota Tangerang Selatan,Serpong,Ciater,JL. WARU KANTOR KELURAHAN CIATER
20613773,SMKS KESEHATAN RIKSA INDRYA,Banten,Kota Tangerang Selatan,Serpong,Rawa Buntu,JL.RAYA RAWA BUNTU NO. 10 GD STIKES BANTEN
69978038,SMK ORA et LABORA,Banten,Kota Tangerang Selatan,Serpong,Rawa Buntu,JALAN ANGGREK LOKA SEKTOR 2.1 BSD
20614731,SMKS PGRI 5 SERPONG,Banten,Kota Tangerang Selatan,Serpong,Serpong,JL. RAYA PUSPIPTEK SERPONG
20603289,SMKS TI PGRI 11 SERPONG,Banten,Kota Tangerang Selatan,Serpong,Cilenggang,JL.PAHLAWAN SERIBU NO. 60
20616039,SMKS PARIWISATA PUSPA WISATA PGRI SERPONG,Banten,Kota Tangerang Selatan,Serpong,Cilenggang,JL. PAHLAWAN SERIBU NO. 60 RT 10 RW 4
70007469,SMK YAPPIKA SERPONG,Banten,Kota Tangerang Selatan,Serpong,Lengkong Gudang,Jl. Astek Lengkong Gudang RT/RW 03/09
20614729,SMKS ERA INFORMATIKA,Banten,Kota Tangerang Selatan,Serpong,Lengkong Gudang Timur,LENGKONG GUDANG TIMUR
20616440,SMKS FALATEHAN,Banten,Kota Tangerang Selatan,Serpong,Lengkong Gudang Timur,AT-TAQWA NO. 2
20615180,SMKS MUSIK YAYASAN MUSIK JAKARTA,Banten,Kota Tangerang Selatan,Serpong,Lengkong Wetan,JL. LETNAN SUTOPO KAV IIIA NO.10 BSD
20616415,SMKS PLUS BLM,Banten,Kota Tangerang Selatan,Serpong,Lengkong Wetan,Jl. Raya Lengkong kecamatan serpong kota tangerang selatan banten
69939071,SMK NEGERI 6 KOTA TANGERANG SELATAN,Banten,Kota Tangerang Selatan,Serpong Utara,Jelupang,Jl. Magnolia VI No.6 kel. Jelupang
20607843,SMK PUSTEK SERPONG,Banten,Kota Tangerang Selatan,Serpong Utara,Pondok Jagung,JL. RAYA SERPONG NO.17  PRIYANG
70003378,SMKS PARADUTA BANGSA,Banten,Kota Tangerang Selatan,Serpong Utara,Pondok Jagung Timur,Jl. Raya Bhayangkara No. 5 RT.04 RW.05
20615207,SMKS YAPIPA,Banten,Kota Tangerang Selatan,Serpong Utara,Paku Alam,JL. BHAYANGKARA RAYA PERM PD. PAKULONAN
69772584,SMKS IPTEK Tangsel,Banten,Kota Tangerang Selatan,Setu,Muncul,Jl. Kp. Sengkol Kel. Muncul Kec. Setu
69859760,SMK AN-NASHIHIN,Banten,Kota Tangerang Selatan,Setu,Kademangan,Jl. Masjid Jami Al-Latif Kademangan
20603285,SMKS MUHAMMADIYAH 02 TANGERANG SELATAN,Banten,Kota Tangerang Selatan,Setu,Setu,JL. RAYA PUSPIPTEK GG.ADIL SETU
20616038,SMKN 3 KOTA TANGERANG SELATAN,Banten,Kota Tangerang Selatan,Setu,Setu,Jl. Raya Puspiptek Perum Puri Serpong 1 Kel. Setu Kec. Setu - Tangerang Selatan
20607823,SMK AL AMANAH,Banten,Kota Tangerang Selatan,Setu,Bakti Jaya,JL. AMD BABAKAN POCIS RT. 001 RW. 002
10900229,SMKN 1 MENDOBARAT,Kepulauan Bangka Belitung,Kabupaten Bangka,Mendo Barat,Petaling,PAHLAWAN 12 MENDO BARAT
10900231,SMKS ELJOHN SUNGAILIAT,Kepulauan Bangka Belitung,Kabupaten Bangka,Sungailiat,Parit Padang,IMAM BONJOL NO. 22 A SUNGAILIAT
10900227,SMKN 2 SUNGAILIAT,Kepulauan Bangka Belitung,Kabupaten Bangka,Sungailiat,Sinar Baru,RAYA BELINYU KM.5 SINAR BARU
10900225,SMKS YAPENSU SUNGAILIAT,Kepulauan Bangka Belitung,Kabupaten Bangka,Sungailiat,Kelurahan Bukit Betung,JENDRAL AHMAD YANI SUNGAILIAT
10900228,SMKN 1 SUNGAILIAT,Kepulauan Bangka Belitung,Kabupaten Bangka,Sungailiat,Kelurahan Bukit Betung,JALAN PEMUDA SUNGAILIAT
60726519,SMKS KESEHATAN MUTIARA MANDIRI SUNGAILIAT,Kepulauan Bangka Belitung,Kabupaten Bangka,Sungailiat,Kelurahan Bukit Betung,Jl. Imam Bonjol No. 1 Sungailiat
10900230,SMKS MUHAMMADIYAH SUNGAILIAT,Kepulauan Bangka Belitung,Kabupaten Bangka,Sungailiat,Kelurahan Surya Timur,PRAMUKA TB. 23 SUNGAILIAT
10900207,SMKS YPN BELINYU,Kepulauan Bangka Belitung,Kabupaten Bangka,Belinyu,Kuto Panji,MAYOR SYAFRIE RAHMAN
10900226,SMKS YAPENKOS BELINYU,Kepulauan Bangka Belitung,Kabupaten Bangka,Belinyu,Kuto Panji,KUTO PANJI NO 1 BELINYU
10901844,SMKN 1 BELINYU,Kepulauan Bangka Belitung,Kabupaten Bangka,Belinyu,Bukit Ketok,JL. RAYA PARIT DUA
69990978,SMK IT JAMALULLAIL BELINYU,Kepulauan Bangka Belitung,Kabupaten Bangka,Belinyu,Belinyu,JL. MAHAD ISLAM JAMALULLAIL KAMPUNG GUDANG NO. 17
69830142,SMK N 1 BAKAM,Kepulauan Bangka Belitung,Kabupaten Bangka,Bakam,Desa Bakam,DESA BAKAM
10900452,SMKN 1 TANJUNGPANDAN,Kepulauan Bangka Belitung,Kabupaten Belitung,Tanjung Pandan,Perawas,Jl. Jendral Sudirman KM. 7
10900424,SMKS YAPERBEL 2 TANJUNGPANDAN,Kepulauan Bangka Belitung,Kabupaten Belitung,Tanjung Pandan,Paal Satu,SIJUK PAAL SATU
10900451,SMKN 2 TANJUNGPANDAN,Kepulauan Bangka Belitung,Kabupaten Belitung,Tanjung Pandan,Air Merbau,TELEX II NO. 07 AIR KETEKOK
69754830,SMKN 3 TANJUNGPANDAN,Kepulauan Bangka Belitung,Kabupaten Belitung,Tanjung Pandan,Parit,JL. RUMAH SAKIT
69989330,SMK NEGERI 1 SIJUK,Kepulauan Bangka Belitung,Kabupaten Belitung,Sijuk,Tanjung Binga,JL. Tanjung Kelayang RT. 032 RW.006
10901375,SMKN 1 BADAU,Kepulauan Bangka Belitung,Kabupaten Belitung,Badau,Badau,JL. PESANTREN BADAU KM. 22
10901376,SMKN 1 SELAT NASIK,Kepulauan Bangka Belitung,Kabupaten Belitung,Selat Nasik,Selat Nasik,JL. ABDULLAH RT 12 RW 04 Selat Nasik
10900753,SMKN 1 KOBA,Kepulauan Bangka Belitung,Kabupaten Bangka Tengah,Koba,Penyak,JL. RAYA KOBA KM 42
10901629,SMKN 2 KOBA,Kepulauan Bangka Belitung,Kabupaten Bangka Tengah,Koba,Arung Dalam,RAYA ARUNG DALAM
10901436,SMKN 1 PANGKALAN BARU,Kepulauan Bangka Belitung,Kabupaten Bangka Tengah,Pangkalan Baru,Beluluk,JALAN RAYA JERUK
69856203,SMK NEGERI 1 SUNGAISELAN,Kepulauan Bangka Belitung,Kabupaten Bangka Tengah,Sungai Selan,Lampur,JL. Raya Simpang Munggu
10901437,SMKN 1 SIMPANG KATIS,Kepulauan Bangka Belitung,Kabupaten Bangka Tengah,Simpang Katis,Terak,JL. RAYA DESA TERAK KM. 9
10900601,SMKN 1 KELAPA,Kepulauan Bangka Belitung,Kabupaten Bangka Barat,Kelapa,Dendang,JL. RAYA KELAPA-MUNTOK KM. 73
69760810,SMKN 1 TEMPILANG,Kepulauan Bangka Belitung,Kabupaten Bangka Barat,Tempilang,Penyampak,Jln. Raya Penyampak
10900615,SMKS BINA KARYA 1 MUNTOK,Kepulauan Bangka Belitung,Kabupaten Bangka Barat,Muntok,Belolaut,JALAN RAYA PELTIM NOMOR 27
10900627,SMKS BINA KARYA 2 MUNTOK,Kepulauan Bangka Belitung,Kabupaten Bangka Barat,Muntok,Belolaut,JALAN RAYA PELTIM NO. 27 MUNTOK
10901427,SMKN 1 MUNTOK,Kepulauan Bangka Belitung,Kabupaten Bangka Barat,Muntok,Air Belo,RAYA MUNTOK - PANGKALPINANG PAL 8 MUNTOK
10900602,SMKS MUHAMMADIYAH MUNTOK,Kepulauan Bangka Belitung,Kabupaten Bangka Barat,Muntok,Sungai Daeng,Jl. Argotirto Kp. Air Terjun Rt 04 Rw 02
69980372,SMK NEGERI 1 SIMPANG TERITIP,Kepulauan Bangka Belitung,Kabupaten Bangka Barat,Simpang Teritip,Berang,Jl.Raya Pangkalpinang - Muntok
10900614,SMKS KARYA PARIT TIGA,Kepulauan Bangka Belitung,Kabupaten Bangka Barat,Parittiga,Puput,JL. PANCAWARNA PARITTIGA
10901449,SMKN 1 PARIT TIGA,Kepulauan Bangka Belitung,Kabupaten Bangka Barat,Parittiga,Sekar Biru,JL. SEKAR BIRU PARIT TIGA
10901461,SMKN 1 PAYUNG,Kepulauan Bangka Belitung,Kabupaten Bangka Selatan,Payung,Payung,JL. BEMBAN PAYUNG
69899944,SMK NEGERI 1 SIMPANG RIMBA,Kepulauan Bangka Belitung,Kabupaten Bangka Selatan,Simpang Rimba,Permis,Jl. Laut Gedong Dusun V RT. 01 Desa Permis Kec. Simpang Rimba Kode Pos 33777
10900867,SMKN 1 TOBOALI,Kepulauan Bangka Belitung,Kabupaten Bangka Selatan,Toboali,Teladan,JL. AIR BENAR KELURAHAN TELADAN TOBOALI
10900868,SMKS YAPENTOB TOBOALI,Kepulauan Bangka Belitung,Kabupaten Bangka Selatan,Toboali,Teladan,JL. AMPERA
10901755,SMK NEGERI 1 PULAU BESAR,Kepulauan Bangka Belitung,Kabupaten Bangka Selatan,Pulau Besar,Batu Betumpang,Jalan Raya Komplek Perkantoran Kec. Pulau Besar
10901841,SMKN 1 TUKAK SADAI,Kepulauan Bangka Belitung,Kabupaten Bangka Selatan,Tukak Sadai,Tukak,JL. RAYA DESA TUKAK
10901754,SMKN 1 AIRGEGAS,Kepulauan Bangka Belitung,Kabupaten Bangka Selatan,Airgegas,Ranggas,JL. RAYA AIRGEGAS
69788684,SMK NEGERI 1 DENDANG,Kepulauan Bangka Belitung,Kabupaten Belitung Timur,Dendang,Dendang,JALAN RAYA DENDANG DUSUN SEMALAR
69980940,SMK MUHAMMADIYAH BELITUNG TIMUR,Kepulauan Bangka Belitung,Kabupaten Belitung Timur,Manggar,Kelubi,Jalan Tengah Dusun Birah
10901370,SMKN 1 MANGGAR,Kepulauan Bangka Belitung,Kabupaten Belitung Timur,Manggar,Padang,JALAN RAYA GANTUNG DUSUN MANGGARAWAN
10901002,SMKS STANNIA MANGGAR,Kepulauan Bangka Belitung,Kabupaten Belitung Timur,Manggar,Lalang,TEUKU UMAR NO. A 51
10900986,SMKS HANDAYANI MANGGAR,Kepulauan Bangka Belitung,Kabupaten Belitung Timur,Manggar,Kurnia Jaya,JALAN JENDERAL SUDIRMAN
10901854,SMKS MITRA NUSA BAKTI,Kepulauan Bangka Belitung,Kabupaten Belitung Timur,Manggar,Kurnia Jaya,MESJID AL-HIDAYAH
10901464,SMKN 1 KELAPA KAMPIT,Kepulauan Bangka Belitung,Kabupaten Belitung Timur,Kelapa Kampit,Mentawak,BERINGIN 2
69900274,SMKN 1 SIMPANG RENGGIANG,Kepulauan Bangka Belitung,Kabupaten Belitung Timur,Simpang Renggiang,Renggiang,Jl. H.A.S. Hanandjoeddin
10901154,SMKS BAKTI PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Rangkui,Kel. Bintang,JLN. BELIMBING III  NO. 10
10901163,SMKS TUNAS KARYA PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Rangkui,Kel.Melintang,Jl. Toniwen No. 99
10901161,SMKS PGRI PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Bukit Intan,Semabung Lama,JLN. MUSTIKA 2
10901162,SMKS SORE PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Bukit Intan,Semabung Lama,Jl. Mustika I NO. 32
10901159,SMKN 4 PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Bukit Intan,Temberan,Jl. Pasir Ketapang
70007240,SMK PENERBANGAN ANGKASA NASIONAL PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Bukit Intan,Temberan,Jalan Raya Pasir Padi
10901156,SMKN 1 PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Taman Sari,Kel. Batin Tikal,Jalan Merdeka No.90
10901157,SMKN 2 PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Taman Sari,Kel. Kejaksaan,Jl. Sumedang Kel. Kejaksaan Kec. Taman Sari Pangkalpinang
10901158,SMKN 3 PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Girimaya,Bukit Besar,JLN. GIRIMAYA
10901951,SMKN 5 PANGKALPINANG,Kepulauan Bangka Belitung,Kota Pangkal Pinang,Girimaya,Semabung Baru,Jl. Satam RT/RW.09/03
40500181,SMK NEGERI 1 BOALEMO,Gorontalo,Kabupaten Boalemo,Tilamuta,Piloliyanga,JLN. NANI WARTA BONE
70052330,SMKS Bina Mandiri Boalemo,Gorontalo,Kabupaten Boalemo,Tilamuta,Limbato,Jalan Husin Dj Rahman
40501682,SMK NEGERI 1 PAGUYAMAN,Gorontalo,Kabupaten Boalemo,Paguyaman,Tangkobu,JLN TRANS SULAWESI
40502732,SMK NEGERI 2 PAGUYAMAN,Gorontalo,Kabupaten Boalemo,Paguyaman,Mutiara,JLN. SISWA NO. 2
40503115,SMK NEGERI 3 PAGUYAMAN,Gorontalo,Kabupaten Boalemo,Paguyaman,Huwongo,TRANS SULAWESI
40500164,SMK NEGERI 1 MANANGGU,Gorontalo,Kabupaten Boalemo,Mananggu,Keramat,JLN. AKSES ETALASE PERIKANAN
69755444,SMK NEGERI 1 DULUPI,Gorontalo,Kabupaten Boalemo,Dulupi,Polohungo,JLN. TRANS SULAWESI
40500149,SMK NEGERI 1 WONOSARI,Gorontalo,Kabupaten Boalemo,Wonosari,Harapan,JLN. BRAWIJAYA
40502705,SMK NEGERI 2 WONOSARI,Gorontalo,Kabupaten Boalemo,Wonosari,Pangea,Jl. Pangeya Merdeka
69899902,SMK NEGERI 1 BOTUMOITO,Gorontalo,Kabupaten Boalemo,Botumoito,Dulangeya,SMK NEGERI BOTUMOITO
40500148,SMK NEGERI 1 PAGUYAMAN PANTAI,Gorontalo,Kabupaten Boalemo,Paguyaman Pantai,Bubaa,Jln Kebun Sari
40502672,SMK NEGERI 1 BATUDAA PANTAI,Gorontalo,Kabupaten Gorontalo,Batudaa Pantai,Kayubulan,JLN. BUKE PANAI
40502706,SMKS PARIWISATA BUBOHU,Gorontalo,Kabupaten Gorontalo,Batudaa Pantai,Bongo,JL. BUKE PANAI
40502460,SMK NEGERI 1 BATUDAA,Gorontalo,Kabupaten Gorontalo,Batudaa,Dunggala,JLN. IDHAR HINTA
69829540,SMK CENDEKIA BOLIYOHUTO,Gorontalo,Kabupaten Gorontalo,Boliyohuto,Iloheluma,Jl. Rajawali Desa Iloheluma
40500366,SMKS TEKNOLOGI MUHAMMADIYAH LIMBOTO,Gorontalo,Kabupaten Gorontalo,Limboto,Hunggaluwa,JL. JEND. AHMAD YANI NO. 24
40500473,SMK NEGERI 2 LIMBOTO,Gorontalo,Kabupaten Gorontalo,Limboto,Hunggaluwa,JL. ABDI UTAMA
40500380,SMK NEGERI 1 LIMBOTO,Gorontalo,Kabupaten Gorontalo,Limboto,Dutulanaa,JLN. ABDURRAHMAN MOITO
40501577,SMKS GOTONG ROYONG TELAGA,Gorontalo,Kabupaten Gorontalo,Telaga,Hulawa,RAMBUTAN
40500459,SMKS ALMAMATER TELAGA,Gorontalo,Kabupaten Gorontalo,Telaga,Bulila,JL. Daud Mursyid Kec. Telaga Kab. Gorontalo Prov. Gorontalo
69988215,SMK PPN GORONTALO,Gorontalo,Kabupaten Gorontalo,Telaga,Luhu,JALAN OTANAHA PUTERA
70043905,SMKS PERTANIAN TELAGA PUNCAK,Gorontalo,Kabupaten Gorontalo,Telaga,Dulamayo Selatan,Jl. Dulamayo
40501856,SMK NEGERI 1 PULUBALA,Gorontalo,Kabupaten Gorontalo,Pulubala,Molalahu,JLN. RUNI HEMETO
40501858,SMK NEGERI 1 MOOTILANGO,Gorontalo,Kabupaten Gorontalo,Mootilango,Paris,Jl. Bendungan Desa Paris Kec. Mootilango Kab. Gorontalo
69986160,SMK AL-QURAN DAN DAKWAH ALAM,Gorontalo,Kabupaten Gorontalo,Telaga Biru,Talumelito,JALAN ADAM HOESA
40502673,SMK NEGERI 1 DUNGALIYO,Gorontalo,Kabupaten Gorontalo,Dungaliyo,Pilolalenga,JL. ADRIAN BERAHIM
40502030,SMK NEGERI 1 POPAYATO,Gorontalo,Kabupaten Pohuwato,Popayato,Torosiaje Jaya,BUMI BAHARI
40500744,SMK NEGERI 1 MARISA,Gorontalo,Kabupaten Pohuwato,Marisa,Teratai,TRANS SULAWESI
40502727,SMKS INTEGRAL HIDAYATULLAH,Gorontalo,Kabupaten Pohuwato,Marisa,Pohuwato Timur,PELABUHAN NO. 1-A
69982542,SMK MUHAMMADIYAH UTAMA POHUWATO,Gorontalo,Kabupaten Pohuwato,Paguat,Siduan,JALAN TRANS SULAWESI
40500743,SMKS SALAFIYAH SYAFIIYAH,Gorontalo,Kabupaten Pohuwato,Randangan,Banuroja,TRANS MARISA III
69888733,SMK KESEHATAN MUHAMMADIYAH RANDANGAN,Gorontalo,Kabupaten Pohuwato,Randangan,Patuhu,Jl. Trans Sulawesi
40502684,SMK NEGERI 1 PATILANGGIO,Gorontalo,Kabupaten Pohuwato,Patilanggio,Dulomo,DUHIADAA - RANDANGAN
40501878,SMK NEGERI 1 TALUDITI,Gorontalo,Kabupaten Pohuwato,Taluditi,Panca Karsa I,TRANS MALANGO DESA PANCA KARSA I
69946954,SMK Negeri 1 Popayato Timur,Gorontalo,Kabupaten Pohuwato,Popayato Timur,Maleo,Maleo
40502739,SMK NEGERI 1 WANGGARASI,Gorontalo,Kabupaten Pohuwato,Wanggarasi,Wonggarasi Timur,JL. TRANS SULAWESI DESA WONGGARASI TIMUR KEC. WANGGARASI KAB. POHUWATO
40502095,SMK NEGERI 1 DUHIADAA,Gorontalo,Kabupaten Pohuwato,Duhiadaa,Duhiadaa,TRANS SULAWESI
40502094,SMK NEGERI 1 DENGILO,Gorontalo,Kabupaten Pohuwato,Dengilo,Popaya,Jl. Desa Popaya Kecamatan Dengilo
70007867,SMKS BINA MANDIRI BONE BOLANGO,Gorontalo,Kabupaten Bone Bolango,Kabila,Toto Selatan,JALAN PROF. DR. Hi. ALOEI SABOE
40500876,SMK NEGERI 1 SUWAWA,Gorontalo,Kabupaten Bone Bolango,Suwawa,Bube Baru,Jl. Kasmat Lahay No. 56
40500895,SMK NEGERI 1 BONEPANTAI,Gorontalo,Kabupaten Bone Bolango,Bonepantai,Tihu,Jl. Trans Sulawesi Pantai Selatan
40500877,SMK NEGERI 1 BULANGO UTARA,Gorontalo,Kabupaten Bone Bolango,Bulango Utara,Boidu,JL. DULAMAYO NO. 3
40501817,SMK NEGERI MODEL GORONTALO,Gorontalo,Kabupaten Bone Bolango,Botupingge,Panggulo Barat,Jl. Muchlis Rahim
40502033,SMK NEGERI 1 BONE RAYA,Gorontalo,Kabupaten Bone Bolango,Bone Raya,Laut Biru,TRANS SULAWESI PANTAI SELATAN
69899890,SMK NEGERI 1 BULANGO SELATAN,Gorontalo,Kabupaten Bone Bolango,Bulango Selatan,Huntu Selatan,JL. DEKI DESA HUNTU BARAT KEC. BULANGO SELATAN
40501578,SMK NEGERI 1 GORONTALO UTARA,Gorontalo,Kabupaten Gorontalo Utara,Anggrek,Popalo,SISWA
69923430,SMK KESEHATAN MUHAMMADIYAH GORONTALO UTARA,Gorontalo,Kabupaten Gorontalo Utara,Kwandang,Leboto,Jl. Cemara
69827646,SMK NEGERI 3 GORONTALO UTARA,Gorontalo,Kabupaten Gorontalo Utara,Sumalata,Buloila,Jl. Trans Sulawesi
40502099,SMK NEGERI 2 GORONTALO UTARA,Gorontalo,Kabupaten Gorontalo Utara,Gentuma Raya,Dumolodo,TRANS SULAWESI
40502101,SMKS TARUNA BAHARI,Gorontalo,Kabupaten Gorontalo Utara,Tomilito,Jembatan Merah,JL.TRANS SULAWESI
69827644,SMK NEGERI 4 GORONTALO UTARA,Gorontalo,Kabupaten Gorontalo Utara,Tomilito,Dambalo,Jl. Trans Sulawesi
40502652,SMK NEGERI 5 GORONTALO,Gorontalo,Kota Gorontalo,Kota Barat,Buladu,Jl. Prof. Dr. H. Hasan Abas Nusi
40501064,SMK NEGERI 2 GORONTALO,Gorontalo,Kota Gorontalo,Kota Selatan,Limba U Dua,Jl. Achmad Nadjamuddin. Kompleks Stadion Merdeka Kota Gorontalo
40501067,SMKS BINA TARUNA GORONTALO,Gorontalo,Kota Gorontalo,Kota Selatan,Limba U Dua,JL. JAKSA AGUNG SOEPRAPTO NO. 40
69949345,SMK TRIDHARMA GORONTALO,Gorontalo,Kota Gorontalo,Kota Tengah,Liluwo,JL. ARIEF RAHMAN HAKIM
40501062,SMK NEGERI 4 GORONTALO,Gorontalo,Kota Gorontalo,Kota Tengah,Pulubala,MADURA
40501063,SMK NEGERI 3 GORONTALO,Gorontalo,Kota Gorontalo,Kota Tengah,Pulubala,Jalan Bali Nomor 2
40501849,SMKS TIRTAYASA GORONTALO,Gorontalo,Kota Gorontalo,Kota Tengah,Pulubala,Jl. Bali III
40502737,SMKS KESEHATAN BAKTI NUSANTARA,Gorontalo,Kota Gorontalo,Kota Tengah,Pulubala,BALI III
40501065,SMK NEGERI 1 GORONTALO,Gorontalo,Kota Gorontalo,Sipatana,Tapa,TERNATE
11002262,SMKS MUHAMMADIYAH,Kepulauan Riau,Kabupaten Bintan,Bintan Utara,Tanjung Uban Timur,Jl. Mekar Sari No. 03
11002266,SMKS PERKAPALAN HANG TUAH,Kepulauan Riau,Kabupaten Bintan,Bintan Utara,Tanjung Uban Kota,Jl. Kesatrian
11002263,SMK NEGERI 1 BINTAN UTARA,Kepulauan Riau,Kabupaten Bintan,Bintan Utara,Tanjung Uban Selatan,Jl. H. Paranrengi No.1 Tanjung Uban
11003305,SMK NEGERI 1 GUNUNG KIJANG,Kepulauan Riau,Kabupaten Bintan,Gunung Kijang,Malang Rapat,JL. Poros Pulau Pucung - Lome Km. 48
69854734,SMK NEGERI 1 SERI KUALA LOBAM,Kepulauan Riau,Kabupaten Bintan,Seri Kuala Lobam,Kuala Sempang,JL. BUSUNG LAMA
69873700,SMKS MARITIM LINTAS BARAT,Kepulauan Riau,Kabupaten Bintan,Seri Kuala Lobam,Busung,JL. RAYA BUSUNG NO. 54 RT.002 RW. 001
11002481,SMK NEGERI 1 BINTAN TIMUR,Kepulauan Riau,Kabupaten Bintan,Bintan Timur,Sungai Lekop,Jl. Korindo Km. 22
11002144,SMK NEGERI 1 MORO,Kepulauan Riau,Kabupaten Karimun,Moro,Moro,JL. BATU LIPAI MORO
11000205,SMKS BUDI MULIA KUNDUR,Kepulauan Riau,Kabupaten Karimun,Kundur,Sungai Sebesi,JALAN BARAN PAUH
69974506,SMKS BINA INSAN,Kepulauan Riau,Kabupaten Karimun,Kundur,Tanjung Batu Barat,Jl. Sawang Km. 9
11003035,SMKS VIDYA SASANA,Kepulauan Riau,Kabupaten Karimun,Karimun,Sungai Lakam Barat,JL
11002145,SMKS YASPIKA,Kepulauan Riau,Kabupaten Karimun,Karimun,Tanjung Balai Kota,JL. PENDIDIKAN NO.28
11002143,SMK NEGERI 1 KARIMUN,Kepulauan Riau,Kabupaten Karimun,Tebing,Pamak,JL PAYA CINCIN SEI BATI
69864705,SMK NEGERI 2 KARIMUN,Kepulauan Riau,Kabupaten Karimun,Tebing,Pamak,Jl. Payacincin Sungai Bati
69960641,SMK NEGERI KUNDUR UTARA,Kepulauan Riau,Kabupaten Karimun,Kundur Utara,Tanjung Berlian Kota,JL. HANG TUAH NO. 009A
11002580,SMK NEGERI KUNDUR,Kepulauan Riau,Kabupaten Karimun,Kundur Barat,Sawang Selatan,JL. BESAR SAWANG KM. 14
11003175,SMK NEGERI 2 BUNGURAN BARAT,Kepulauan Riau,Kabupaten Natuna,Bunguran Barat,Batubi Jaya,KI HAJAR DEWANTARA
11000320,SMK NEGERI 1 BUNGURAN BARAT,Kepulauan Riau,Kabupaten Natuna,Bunguran Barat,Sedanau,PANGLIMA HUJAN SEDANAU
69988626,SMK NEGERI 2 BUNGURAN TIMUR,Kepulauan Riau,Kabupaten Natuna,Bunguran Timur,Sungai Ulu,Jl. Tegul Khusu Batu Naga
11002052,SMK NEGERI 1 BUNGURAN TIMUR,Kepulauan Riau,Kabupaten Natuna,Bunguran Timur,Bandarsyah,TARUNA NO.01 BANDARSYAH
69974105,SMK NEGERI 1 BUNGURAN TIMUR LAUT,Kepulauan Riau,Kabupaten Natuna,Bunguran Timur Laut,Tanjung,Jl. Wan Lempam
11002074,SMKS MAHARDIKA SINGKEP,Kepulauan Riau,Kabupaten Lingga,Singkep,Tanjung Harapan,JL. NAVIGASI RT. 03 RW. 05
11002814,SMK NEGERI 1 SINGKEP,Kepulauan Riau,Kabupaten Lingga,Singkep,Batu Berdaun,JL. GERGAS
60725422,SMK NEGERI 2 LINGGA,Kepulauan Riau,Kabupaten Lingga,Lingga,Merawang,Gang Regas 1
11002073,SMK NEGERI 1 SENAYANG,Kepulauan Riau,Kabupaten Lingga,Senayang,Senayang,PULAU SEBANGKA
11003241,SMK NEGERI 1 LINGGA,Kepulauan Riau,Kabupaten Lingga,Lingga Timur,Bukit Langkap,DUSUN II MULYASARI
69859733,SMK NEGERI 3 ANAMBAS,Kepulauan Riau,Kabupaten Kepulauan Anambas,Jemaja Timur,Ulu Maras,ULU MARAS
69973863,SMK NEGERI 4 ANAMBAS,Kepulauan Riau,Kabupaten Kepulauan Anambas,Siantan Selatan,Tiangau,Jl. M. Husni Tamrin No. 01
11003192,SMK NEGERI 1 ANAMBAS,Kepulauan Riau,Kabupaten Kepulauan Anambas,Siantan Tengah,Air Asuk,JL. H. ALI NO.38 AIR ASUK
69859732,SMK NEGERI 2 ANAMBAS,Kepulauan Riau,Kabupaten Kepulauan Anambas,Siantan Tengah,Teluk Siantan,Jalan Tanjungmulia No. 24 Dusun Muntai
11002571,SMK NEGERI 4 BATAM,Kepulauan Riau,Kota Batam,Sekupang,Patam Lestari,TIBAN II
69786475,SMKS TERPADU PUTRA JAYA BATAM,Kepulauan Riau,Kota Batam,Sekupang,Patam Lestari,KOMPLEK TIBAN MAS ASRI BLOK B No. 12-17 JALAN GAJAH MADA
69955442,SMKS IT AR RISALAH,Kepulauan Riau,Kota Batam,Sekupang,Patam Lestari,KAV. MENTARAU BLOK J NO. 100
69978040,SMKS PLUS KEMILAU BANGSA 2,Kepulauan Riau,Kota Batam,Sekupang,Patam Lestari,Komp. Stevonica SPBU Tiban 3
69944259,SMKS MAARIF NU KOTA BATAM,Kepulauan Riau,Kota Batam,Sekupang,Tanjung Riau,Jl. Marina (depan Perum Kotamas Marina) Kel. Tg. Riau Kec. Sekupang Kota Batam
70010620,SMK ISLAMIC CENTRE NW,Kepulauan Riau,Kota Batam,Sekupang,Tanjung Riau,JL. KH. AHMAD DACHLAN
70011450,SMK NEGERI 9 BATAM,Kepulauan Riau,Kota Batam,Sei Beduk,Tanjung Piayu,Jl. S. Parman
11002570,SMK NEGERI 3 BATAM,Kepulauan Riau,Kota Batam,Sei Beduk,Duriangkang,LETJEN S.PARMAN
11000371,SMKS KARTINI BATAM,Kepulauan Riau,Kota Batam,Lubuk Baja,Baloi Indah,KOMPLEK BALOI VIEW BATU BATAM
